event_id,prob_12h,prob_24h,prob_48h,prob_72h
10662602,0.0,0.0,0.0,0.0
13353600,0.7100986653476001,0.9420473888704032,0.98585807564885,1.0
13942327,0.0,0.0,0.0,0.0
16112781,0.6719288833132335,0.9252275451291202,0.98063150118763,1.0
17132808,0.0,0.0,0.0,0.0
17445696,0.0,0.0,0.0,0.0
17599982,0.0,0.0,0.0,0.0
18750374,0.4735944817907785,0.7684861825342623,0.9281935146767872,1.0
21365245,0.0,0.0,0.0,0.0
23634840,0.4621598795095615,0.766979863043307,0.925911808065468,1.0
24461897,0.0,0.0,0.0,0.0
25353357,0.0,0.0,0.0,0.0
27052376,0.998117366534112,0.998117366534112,0.998117366534112,1.0
29312582,0.0,0.0,0.0,0.0
30451420,0.0,0.0,0.0,0.0
31488932,0.0,0.0,0.0,0.0
33717208,0.0,0.0,0.0,0.0
34826241,0.0,0.0,0.0,0.0
35311039,0.9992226801232696,0.9992226801232696,0.9992226801232696,1.0
36423390,0.0,0.0,0.0,0.0
37196135,0.6599447154589722,0.9183455487567844,0.9721992890331956,1.0
37355453,0.0,0.0,0.0,0.0
37536067,0.6790968108915395,0.9316476730846824,0.9797890981285172,1.0
39717591,0.0,0.0,0.0,0.0
40833127,0.0,0.0,0.0,0.0
41907240,0.7650202008961418,0.9619042778417916,0.9881147777620248,1.0
42963675,0.0,0.0,0.0,0.0
42997746,0.0,0.0,0.0,0.0
43341281,0.0,0.0,0.0,0.0
43371713,0.3510340257806215,0.6329833177922206,0.8754840612358497,1.0
44872967,0.404608901024263,0.7014182654251157,0.7642069111419716,1.0
46574754,0.4862611340916374,0.780149070310302,0.9288878139622015,0.99999505333843
46767506,0.6268517845487581,0.8995294038993794,0.9681013204932742,1.0
49169401,0.0,0.0,0.0,0.0
49502022,0.0,0.0,0.0,0.0
49565135,0.9875764130467704,0.9989679561390056,0.9989679561390056,1.0
50233410,0.6544977210508539,0.9123980245520468,0.9777148548081924,0.9999999999996728
50541231,0.0,0.0,0.0,0.0
51664538,0.0,0.0,0.0,0.0
52004768,0.0,0.0,0.0,0.0
52039660,0.0,0.0,0.0,0.0
52614032,0.0,0.0,0.0,0.0
53407288,0.0,0.0,0.0,0.0
53799231,0.0,0.0,0.0,0.0
54348573,0.0,0.0,0.0,0.0
54459140,0.0,0.0,0.0,0.0
54759639,0.0,0.0,0.0,0.0
54801108,0.8986208666819598,0.9921471326749868,0.9968064816144956,0.9999999999999998
55504460,0.7589639467171188,0.9562827435834385,0.9866323219460108,0.9999997457532336
58802003,0.0,0.0,0.0,0.0
58854430,0.0,0.0,0.0,0.0
59191113,0.0,0.0,0.0,0.0
59221605,0.534914917756427,0.8351127468191007,0.9506679759883624,1.0
60804856,0.9728635934709304,0.9973470253656896,0.9973470253656896,1.0
61713947,0.0,0.0,0.0,0.0
62129708,0.8308562262153842,0.9780231865987492,0.99339721890733,1.0
66849621,0.9348575888874954,0.9868284583241752,0.990920140142812,1.0
67124529,0.0,0.0,0.0,0.0
69348035,0.0,0.0,0.0,0.0
69572379,0.0,0.0,0.0,0.0
69836438,0.0,0.0,0.0,0.0
70283101,0.462026617964658,0.7523623523369002,0.8681103119566669,1.0
70501603,0.4900692783763093,0.7916396087355961,0.931349497311306,1.0
70993222,0.0,0.0,0.0,0.0
71474230,0.4283424544523309,0.7345518614272969,0.9141521045057036,1.0
71532972,0.0,0.0,0.0,0.0
72973561,0.0,0.0,0.0,0.0
73023698,0.0,0.0,0.0,0.0
74751606,0.0,0.0,0.0,0.0
74945408,0.3302845474139555,0.6022777425238285,0.827734371285552,1.0
75012237,0.793013118358797,0.9708965164689264,0.9905620562145886,1.0
75726601,0.0,0.0,0.0,0.0
78173856,0.0,0.0,0.0,0.0
78227688,0.0,0.0,0.0,0.0
78266693,0.0,0.0,0.0,0.0
78502343,0.0,0.0,0.0,0.0
78780565,0.0,0.0,0.0,0.0
80446138,0.0,0.0,0.0,0.0
80819726,0.0,0.0,0.0,0.0
81010506,0.0,0.0,0.0,0.0
81611002,0.0,0.0,0.0,0.0
81715663,0.4909303477988433,0.7969032459270717,0.9411544266217664,1.0
82779392,0.0,0.0,0.0,0.0
83261710,0.0,0.0,0.0,0.0
84903193,0.0,0.0,0.0,0.0
87245976,0.0,0.0,0.0,0.0
87273546,0.0,0.0,0.0,0.0
89909836,0.0,0.0,0.0,0.0
91234126,0.0,0.0,0.0,0.0
93027270,0.568782931822945,0.8620756401489613,0.9627985318964862,1.0
94627327,0.0,0.0,0.0,0.0
96570675,0.0,0.0,0.0,0.0
97225766,0.0,0.0,0.0,0.0
98446281,0.0,0.0,0.0,0.0
99649465,0.0,0.0,0.0,0.0
